action,curr_lane,free_E,free_NE,free_NW,free_SE,free_SW,free_W,orig_label_lc,latent_collision,iaction,probability,elapsed_time,group_id
cruise,False,False,True,True,True,True,True,False,True,swerve_left,0.0010047070036310706,4.055506706237793,335
cruise,False,False,True,True,True,True,True,False,True,swerve_right,0.0011326605084351412,4.06134033203125,335
keep,False,False,True,True,True,True,True,False,True,change_to_left,0.8761540721640704,3.9843461513519287,336
keep,False,False,True,True,True,True,True,False,True,change_to_right,0.8794420525272997,4.014591693878174,336
keep,False,False,True,True,True,True,True,False,True,cruise,0.22585305132244826,3.979936122894287,336
keep,False,False,True,True,True,True,True,False,True,keep,1.0,3.0319175720214844,336
keep,False,False,True,True,True,True,True,False,True,swerve_left,0.0010047070036310706,3.998790979385376,336
keep,False,False,True,True,True,True,True,False,True,swerve_right,0.0011326605084351412,4.0185911655426025,336
keep,False,True,False,False,False,False,False,False,True,change_to_left,0.8762122011315692,3.972445011138916,337
keep,False,True,False,False,False,False,False,False,True,change_to_right,0.8794779211352333,4.023096084594727,337
keep,False,True,False,False,False,False,False,False,True,cruise,0.21878165519636478,3.995166063308716,337
keep,False,True,False,False,False,False,False,False,True,keep,1.0,3.049582004547119,337
keep,False,True,False,False,False,False,False,False,True,swerve_left,0.0010047030502814303,4.0209925174713135,337
keep,False,True,False,False,False,False,False,False,True,swerve_right,0.0011323641295041124,4.039965391159058,337
keep,False,True,False,False,False,False,True,False,True,change_to_left,0.8762118123233555,3.976858377456665,338
keep,False,True,False,False,False,False,True,False,True,change_to_right,0.8794798471029687,4.00148868560791,338
keep,False,True,False,False,False,False,True,False,True,cruise,0.2187826365055938,3.9927382469177246,338
keep,False,True,False,False,False,False,True,False,True,keep,1.0,3.0396435260772705,338
keep,False,True,False,False,False,False,True,False,True,swerve_left,0.001004703046781545,4.081532001495361,338
keep,False,True,False,False,False,False,True,False,True,swerve_right,0.0011323641295041124,4.014392852783203,338
keep,False,True,False,False,False,True,False,False,True,change_to_left,0.8762144878203536,4.083047151565552,339
keep,False,True,False,False,False,True,False,False,True,change_to_right,0.8794812985128083,4.048644065856934,339
keep,False,True,False,False,False,True,False,False,True,cruise,0.21878359685076484,4.049376964569092,339
keep,False,True,False,False,False,True,False,False,True,keep,1.0,3.1025710105895996,339
keep,False,True,False,False,False,True,False,False,True,swerve_left,0.001004703046781545,4.089329481124878,339
keep,False,True,False,False,False,True,False,False,True,swerve_right,0.0011323641295041124,4.041965484619141,339
keep,False,True,False,False,False,True,True,False,True,change_to_left,0.8762114566386598,3.961174726486206,340
keep,False,True,False,False,False,True,True,False,True,change_to_right,0.8792538432097012,3.99987530708313,340
keep,False,True,False,False,False,True,True,False,True,cruise,0.21778031848537066,3.9683923721313477,340
keep,False,True,False,False,False,True,True,False,True,keep,1.0,3.0432984828948975,340
keep,False,True,False,False,False,True,True,False,True,swerve_left,0.000999,3.9733383655548096,340
keep,False,True,False,False,False,True,True,False,True,swerve_right,0.0010025565126616657,3.964815139770508,340
keep,False,True,False,False,True,False,False,False,True,change_to_left,0.8762152516564636,3.9834537506103516,341
keep,False,True,False,False,True,False,False,False,True,change_to_right,0.8794798494901113,3.9914968013763428,341
keep,False,True,False,False,True,False,False,False,True,cruise,0.21878361092496207,3.9830453395843506,341
keep,False,True,False,False,True,False,False,False,True,keep,1.0,3.020354747772217,341
keep,False,True,False,False,True,False,False,False,True,swerve_left,0.001004703046781545,3.9833993911743164,341
keep,False,True,False,False,True,False,False,False,True,swerve_right,0.0011323641295041124,4.03035306930542,341
keep,False,True,False,False,True,False,True,False,True,change_to_left,0.8761953160314643,3.9997990131378174,342
keep,False,True,False,False,True,False,True,False,True,change_to_right,0.8794518578907264,4.0339391231536865,342
keep,False,True,False,False,True,False,True,False,True,cruise,0.21870835420299506,4.02941632270813,342
keep,False,True,False,False,True,False,True,False,True,keep,1.0,3.0450801849365234,342
keep,False,True,False,False,True,False,True,False,True,swerve_left,0.0010047030417476152,4.029258489608765,342
keep,False,True,False,False,True,False,True,False,True,swerve_right,0.0011323641295041124,3.995270252227783,342
keep,False,True,False,False,True,True,False,False,True,change_to_left,0.8762125712645289,3.999864339828491,343
keep,False,True,False,False,True,True,False,False,True,change_to_right,0.8794725724112435,3.971689224243164,343
keep,False,True,False,False,True,True,False,False,True,cruise,0.21878445999653007,3.9771616458892822,343
keep,False,True,False,False,True,True,False,False,True,keep,1.0,3.031999349594116,343
keep,False,True,False,False,True,True,False,False,True,swerve_left,0.001004703046781545,4.015872001647949,343
keep,False,True,False,False,True,True,False,False,True,swerve_right,0.0011323641295041124,4.044604778289795,343
keep,False,True,False,False,True,True,True,False,True,change_to_left,0.8761833273362495,3.9868130683898926,344
keep,False,True,False,False,True,True,True,False,True,change_to_right,0.8793463967061371,4.0329930782318115,344
keep,False,True,False,False,True,True,True,False,True,cruise,0.21717817763217026,4.0136559009552,344
keep,False,True,False,False,True,True,True,False,True,keep,1.0,3.065652370452881,344
keep,False,True,False,False,True,True,True,False,True,swerve_left,0.001004724885785435,4.00153660774231,344
keep,False,True,False,False,True,True,True,False,True,swerve_right,0.0011326604873254152,4.072679281234741,344
cruise,False,True,False,True,False,False,False,False,True,change_to_left,0.8762121944099562,4.0214173793792725,345
cruise,False,True,False,True,False,False,False,False,True,change_to_right,0.8794805700490561,4.01570987701416,345
cruise,False,True,False,True,False,False,False,False,True,cruise,1.0,2.9942386150360107,345
cruise,False,True,False,True,False,False,False,False,True,keep,0.000999,4.048060655593872,345
cruise,False,True,False,True,False,False,False,False,True,swerve_left,0.001004703046781545,4.085793495178223,345
cruise,False,True,False,True,False,False,False,False,True,swerve_right,0.0011323641295041124,4.048704385757446,345
keep,False,True,False,True,False,False,False,False,True,change_to_left,0.8762106891499137,4.02237868309021,346
keep,False,True,False,True,False,False,False,False,True,change_to_right,0.8794813051404845,3.9870870113372803,346
keep,False,True,False,True,False,False,False,False,True,cruise,0.2212421997605433,3.9769999980926514,346
keep,False,True,False,True,False,False,False,False,True,keep,1.0,3.0269196033477783,346
keep,False,True,False,True,False,False,False,False,True,swerve_left,0.001004703046781545,4.030401945114136,346
keep,False,True,False,True,False,False,False,False,True,swerve_right,0.0011323641295041124,4.050163507461548,346
cruise,False,True,False,True,False,False,True,False,True,change_to_left,0.8762084091464151,4.010925054550171,347
cruise,False,True,False,True,False,False,True,False,True,change_to_right,0.8794782993572953,3.9886538982391357,347
cruise,False,True,False,True,False,False,True,False,True,cruise,1.0,3.025178909301758,347
cruise,False,True,False,True,False,False,True,False,True,keep,0.000999,4.087421894073486,347
cruise,False,True,False,True,False,False,True,False,True,swerve_left,0.001004703046781545,4.025408744812012,347
cruise,False,True,False,True,False,False,True,False,True,swerve_right,0.0011323641295041124,4.0446155071258545,347
keep,False,True,False,True,False,False,True,False,True,change_to_left,0.8762114334821911,4.01236367225647,348
keep,False,True,False,True,False,False,True,False,True,change_to_right,0.8794862504929668,4.1129724979400635,348
keep,False,True,False,True,False,False,True,False,True,cruise,0.22174557095455377,3.9863088130950928,348
keep,False,True,False,True,False,False,True,False,True,keep,1.0,3.0513181686401367,348
keep,False,True,False,True,False,False,True,False,True,swerve_left,0.001004703046781545,4.055346965789795,348
keep,False,True,False,True,False,False,True,False,True,swerve_right,0.0011323641295041124,4.056309938430786,348
cruise,False,True,False,True,False,True,False,False,True,change_to_left,0.8762118292838923,4.027810335159302,349
cruise,False,True,False,True,False,True,False,False,True,change_to_right,0.8794809353705553,3.9923346042633057,349
cruise,False,True,False,True,False,True,False,False,True,cruise,1.0,2.95609188079834,349
cruise,False,True,False,True,False,True,False,False,True,keep,0.000999,4.072704076766968,349
cruise,False,True,False,True,False,True,False,False,True,swerve_left,0.001004703046781545,4.0420982837677,349
cruise,False,True,False,True,False,True,False,False,True,swerve_right,0.0011323641295041124,4.024190664291382,349
keep,False,True,False,True,False,True,False,False,True,change_to_left,0.8762118388936346,3.9970920085906982,350
keep,False,True,False,True,False,True,False,False,True,change_to_right,0.879481316390552,3.971755266189575,350
keep,False,True,False,True,False,True,False,False,True,cruise,0.2212427921717698,4.032997131347656,350
keep,False,True,False,True,False,True,False,False,True,keep,1.0,3.083925247192383,350
keep,False,True,False,True,False,True,False,False,True,swerve_left,0.001004703046781545,4.014419317245483,350
keep,False,True,False,True,False,True,False,False,True,swerve_right,0.0011323641295041124,4.031006336212158,350
cruise,False,True,False,True,False,True,True,False,True,change_to_left,0.8758407840743109,3.9928839206695557,351
cruise,False,True,False,True,False,True,True,False,True,change_to_right,0.8794573303371866,4.014636278152466,351
cruise,False,True,False,True,False,True,True,False,True,cruise,1.0,2.998016834259033,351
cruise,False,True,False,True,False,True,True,False,True,keep,0.0009989999999999999,4.056662321090698,351
cruise,False,True,False,True,False,True,True,False,True,swerve_left,0.0010047549269164107,4.039801120758057,351
cruise,False,True,False,True,False,True,True,False,True,swerve_right,0.0011323641295041124,4.066711187362671,351
keep,False,True,False,True,False,True,True,False,True,change_to_left,0.8758403875624594,4.020324230194092,352
keep,False,True,False,True,False,True,True,False,True,change_to_right,0.8794596179782208,4.031290769577026,352
keep,False,True,False,True,False,True,True,False,True,cruise,0.2243477005427124,4.055015802383423,352
keep,False,True,False,True,False,True,True,False,True,keep,1.0,3.0594308376312256,352
keep,False,True,False,True,False,True,True,False,True,swerve_left,0.0010047549269164107,4.109196186065674,352
keep,False,True,False,True,False,True,True,False,True,swerve_right,0.0011326605084351412,4.045778512954712,352
cruise,False,True,False,True,True,False,False,False,True,change_to_left,0.8762065397294531,4.00456976890564,353
cruise,False,True,False,True,True,False,False,False,True,change_to_right,0.8794812931008194,4.032373666763306,353
cruise,False,True,False,True,True,False,False,False,True,cruise,1.0,2.9913129806518555,353
cruise,False,True,False,True,True,False,False,False,True,keep,0.0009989999999999999,4.050904750823975,353
cruise,False,True,False,True,True,False,False,False,True,swerve_left,0.001004703046781545,4.0121870040893555,353
cruise,False,True,False,True,True,False,False,False,True,swerve_right,0.0011323641295041124,4.04793119430542,353
keep,False,True,False,True,True,False,False,False,True,change_to_left,0.8762103231962083,4.008751630783081,354
keep,False,True,False,True,True,False,False,False,True,change_to_right,0.8794805696006095,4.012682676315308,354
keep,False,True,False,True,True,False,False,False,True,cruise,0.22124332594483784,4.023993968963623,354
keep,False,True,False,True,True,False,False,False,True,keep,1.0,3.0535502433776855,354
keep,False,True,False,True,True,False,False,False,True,swerve_left,0.001004703046781545,4.074397087097168,354
keep,False,True,False,True,True,False,False,False,True,swerve_right,0.0011323641295041124,4.040974855422974,354
cruise,False,True,False,True,True,False,True,False,True,change_to_left,0.8756968983350668,2.9908785820007324,355
cruise,False,True,False,True,True,False,True,False,True,change_to_right,0.8794779262050085,3.005197048187256,355
cruise,False,True,False,True,True,False,True,False,True,cruise,1.0,2.0323402881622314,355
cruise,False,True,False,True,True,False,True,False,True,keep,0.000999,3.0792601108551025,355
cruise,False,True,False,True,True,False,True,False,True,swerve_left,0.000999345702104248,3.031797170639038,355
cruise,False,True,False,True,True,False,True,False,True,swerve_right,0.0011128078130940174,3.1303703784942627,355
keep,False,True,False,True,True,False,True,False,True,change_to_left,0.8757034046870835,2.9782822132110596,356
keep,False,True,False,True,True,False,True,False,True,change_to_right,0.8794809291581787,3.019198179244995,356
keep,False,True,False,True,True,False,True,False,True,cruise,0.22493120729615984,2.9986391067504883,356
keep,False,True,False,True,True,False,True,False,True,keep,1.0,1.9964447021484375,356
keep,False,True,False,True,True,False,True,False,True,swerve_left,0.000999345702104248,3.041409969329834,356
keep,False,True,False,True,True,False,True,False,True,swerve_right,0.0011125114414987434,2.987575054168701,356
cruise,False,True,False,True,True,True,False,False,True,change_to_left,0.8762087896615318,4.021703243255615,357
cruise,False,True,False,True,True,True,False,False,True,change_to_right,0.8794757488508159,4.024163246154785,357
cruise,False,True,False,True,True,True,False,False,True,cruise,1.0,2.98913836479187,357
cruise,False,True,False,True,True,True,False,False,True,keep,0.000999,4.057560920715332,357
cruise,False,True,False,True,True,True,False,False,True,swerve_left,0.001004703046781545,4.021080017089844,357
cruise,False,True,False,True,True,True,False,False,True,swerve_right,0.0011326605084351412,4.045292139053345,357
keep,False,True,False,True,True,True,False,False,True,change_to_left,0.8762179393414571,4.0367491245269775,358
keep,False,True,False,True,True,True,False,False,True,change_to_right,0.8794791439365709,4.0550572872161865,358
keep,False,True,False,True,True,True,False,False,True,cruise,0.2212415316999193,4.003336668014526,358
keep,False,True,False,True,True,True,False,False,True,keep,1.0,3.0345563888549805,358
keep,False,True,False,True,True,True,False,False,True,swerve_left,0.001004703046781545,4.055820465087891,358
keep,False,True,False,True,True,True,False,False,True,swerve_right,0.0011323641295041124,4.072973728179932,358
cruise,False,True,False,True,True,True,True,False,True,change_to_left,0.8752489697025564,3.986394166946411,359
cruise,False,True,False,True,True,True,True,False,True,change_to_right,0.879436975950783,3.9942514896392822,359
cruise,False,True,False,True,True,True,True,False,True,cruise,1.0,2.979048252105713,359
cruise,False,True,False,True,True,True,True,False,True,keep,0.0009989999999999999,4.071507692337036,359
cruise,False,True,False,True,True,True,True,False,True,swerve_left,0.0010047893603873975,4.0688230991363525,359
cruise,False,True,False,True,True,True,True,False,True,swerve_right,0.0011323641295041124,4.059976816177368,359
keep,False,True,False,True,True,True,True,False,True,change_to_left,0.8752497472105012,4.002906322479248,360
keep,False,True,False,True,True,True,True,False,True,change_to_right,0.8794373321065958,4.014652967453003,360
keep,False,True,False,True,True,True,True,False,True,cruise,0.23105423699286592,4.025181293487549,360
keep,False,True,False,True,True,True,True,False,True,keep,1.0,3.0791525840759277,360
keep,False,True,False,True,True,True,True,False,True,swerve_left,0.0010047893603873975,3.9994654655456543,360
keep,False,True,False,True,True,True,True,False,True,swerve_right,0.0011323641295041124,4.0317583084106445,360
change_to_right,False,True,True,False,False,False,False,False,True,change_to_left,0.8762125671183807,3.9737842082977295,361
change_to_right,False,True,True,False,False,False,False,False,True,change_to_right,1.0,2.985880136489868,361
change_to_right,False,True,True,False,False,False,False,False,True,cruise,0.21878599685297878,3.99666428565979,361
change_to_right,False,True,True,False,False,False,False,False,True,keep,0.000999,4.089397668838501,361
change_to_right,False,True,True,False,False,False,False,False,True,swerve_left,0.0010047030417476152,4.060912132263184,361
change_to_right,False,True,True,False,False,False,False,False,True,swerve_right,0.0011323641295041124,4.049677610397339,361
keep,False,True,True,False,False,False,False,False,True,change_to_left,0.8762118295939928,4.019769668579102,362
keep,False,True,True,False,False,False,False,False,True,change_to_right,0.8803823048303696,4.042221546173096,362
keep,False,True,True,False,False,False,False,False,True,cruise,0.21878262696832368,3.9726290702819824,362
keep,False,True,True,False,False,False,False,False,True,keep,1.0,2.996913194656372,362
keep,False,True,True,False,False,False,False,False,True,swerve_left,0.001004703046781545,4.024014234542847,362
keep,False,True,True,False,False,False,False,False,True,swerve_right,0.0011326605084351412,4.0253071784973145,362
change_to_right,False,True,True,False,False,False,True,False,True,change_to_left,0.8762152486313133,4.00202751159668,363
change_to_right,False,True,True,False,False,False,True,False,True,change_to_right,1.0,2.9673757553100586,363
change_to_right,False,True,True,False,False,False,True,False,True,cruise,0.21878264261423314,3.9939308166503906,363
change_to_right,False,True,True,False,False,False,True,False,True,keep,0.000999,4.083844184875488,363
change_to_right,False,True,True,False,False,False,True,False,True,swerve_left,0.001004703046781545,4.0357372760772705,363
change_to_right,False,True,True,False,False,False,True,False,True,swerve_right,0.0011326605084351412,4.049110174179077,363
keep,False,True,True,False,False,False,True,False,True,change_to_left,0.8762148729267343,3.9831454753875732,364
keep,False,True,True,False,False,False,True,False,True,change_to_right,0.8803483252427684,4.033520698547363,364
keep,False,True,True,False,False,False,True,False,True,cruise,0.21878319541075786,4.002601623535156,364
keep,False,True,True,False,False,False,True,False,True,keep,1.0,3.038475275039673,364
keep,False,True,True,False,False,False,True,False,True,swerve_left,0.001004703046781545,4.0229551792144775,364
keep,False,True,True,False,False,False,True,False,True,swerve_right,0.0011323641295041124,4.0291361808776855,364
change_to_right,False,True,True,False,False,True,False,False,True,change_to_left,0.876212579921571,4.0439417362213135,365
change_to_right,False,True,True,False,False,True,False,False,True,change_to_right,1.0,2.9757137298583984,365
change_to_right,False,True,True,False,False,True,False,False,True,cruise,0.2187805198540908,3.990943431854248,365
change_to_right,False,True,True,False,False,True,False,False,True,keep,0.000999,4.03412652015686,365
change_to_right,False,True,True,False,False,True,False,False,True,swerve_left,0.001004703046781545,4.029179096221924,365
change_to_right,False,True,True,False,False,True,False,False,True,swerve_right,0.0011323641295041124,4.031151533126831,365
keep,False,True,True,False,False,True,False,False,True,change_to_left,0.8762121859168571,3.999650478363037,366
keep,False,True,True,False,False,True,False,False,True,change_to_right,0.8804774593823557,3.9963366985321045,366
keep,False,True,True,False,False,True,False,False,True,cruise,0.21877796999358456,4.040071249008179,366
keep,False,True,True,False,False,True,False,False,True,keep,1.0,3.050513744354248,366
keep,False,True,True,False,False,True,False,False,True,swerve_left,0.001004703046781545,4.043027639389038,366
keep,False,True,True,False,False,True,False,False,True,swerve_right,0.0011323641295041121,4.024506330490112,366
change_to_right,False,True,True,False,False,True,True,False,True,change_to_left,0.8762106970792765,3.972050905227661,367
change_to_right,False,True,True,False,False,True,True,False,True,change_to_right,1.0,3.0029120445251465,367
change_to_right,False,True,True,False,False,True,True,False,True,cruise,0.21796124452656496,3.9794018268585205,367
change_to_right,False,True,True,False,False,True,True,False,True,keep,0.000999,4.05359959602356,367
change_to_right,False,True,True,False,False,True,True,False,True,swerve_left,0.0010047030502814303,4.010418653488159,367
change_to_right,False,True,True,False,False,True,True,False,True,swerve_right,0.0011326605084351412,4.05440616607666,367
keep,False,True,True,False,False,True,True,False,True,change_to_left,0.8762107021113161,4.043626070022583,368
keep,False,True,True,False,False,True,True,False,True,change_to_right,0.8922229336097802,4.033210515975952,368
keep,False,True,True,False,False,True,True,False,True,cruise,0.21795997830567615,3.964247941970825,368
keep,False,True,True,False,False,True,True,False,True,keep,1.0,3.0136494636535645,368
keep,False,True,True,False,False,True,True,False,True,swerve_left,0.001004703046781545,4.03119421005249,368
keep,False,True,True,False,False,True,True,False,True,swerve_right,0.0011323641295041124,4.026156425476074,368
change_to_right,False,True,True,False,True,False,False,False,True,change_to_left,0.8762121929525781,4.003568649291992,369
change_to_right,False,True,True,False,True,False,False,False,True,change_to_right,1.0,2.955843210220337,369
change_to_right,False,True,True,False,True,False,False,False,True,cruise,0.2187846158180721,4.004068613052368,369
change_to_right,False,True,True,False,True,False,False,False,True,keep,0.000999,4.0302183628082275,369
change_to_right,False,True,True,False,True,False,False,False,True,swerve_left,0.001004703046781545,4.013491630554199,369
change_to_right,False,True,True,False,True,False,False,False,True,swerve_right,0.0011326604873254152,4.024905204772949,369
keep,False,True,True,False,True,False,False,False,True,change_to_left,0.8762121948849039,4.10007905960083,370
keep,False,True,True,False,True,False,False,False,True,change_to_right,0.8805087379726049,4.000569581985474,370
keep,False,True,True,False,True,False,False,False,True,cruise,0.21878415081598418,3.9785614013671875,370
keep,False,True,True,False,True,False,False,False,True,keep,1.0,3.049929618835449,370
keep,False,True,True,False,True,False,False,False,True,swerve_left,0.001004703046781545,4.020568132400513,370
keep,False,True,True,False,True,False,False,False,True,swerve_right,0.0011323641295041124,4.003121376037598,370
change_to_right,False,True,True,False,True,False,True,False,True,change_to_left,0.8762088279116746,3.9972293376922607,371
change_to_right,False,True,True,False,True,False,True,False,True,change_to_right,1.0,3.001350164413452,371
change_to_right,False,True,True,False,True,False,True,False,True,cruise,0.21878570087734986,3.9653279781341553,371
change_to_right,False,True,True,False,True,False,True,False,True,keep,0.000999,4.0832343101501465,371
change_to_right,False,True,True,False,True,False,True,False,True,swerve_left,0.001004703046781545,4.009095668792725,371
change_to_right,False,True,True,False,True,False,True,False,True,swerve_right,0.0011323641295041124,4.013943433761597,371
keep,False,True,True,False,True,False,True,False,True,change_to_left,0.8762091888318158,3.9718644618988037,372
keep,False,True,True,False,True,False,True,False,True,change_to_right,0.8823937644644402,4.0143585205078125,372
keep,False,True,True,False,True,False,True,False,True,cruise,0.21878444397167085,3.9750406742095947,372
keep,False,True,True,False,True,False,True,False,True,keep,1.0,3.0833938121795654,372
keep,False,True,True,False,True,False,True,False,True,swerve_left,0.001004703046781545,4.018643140792847,372
keep,False,True,True,False,True,False,True,False,True,swerve_right,0.0011326605084351412,4.004211664199829,372
change_to_right,False,True,True,False,True,True,False,False,True,change_to_left,0.8762095136098446,3.975975751876831,373
change_to_right,False,True,True,False,True,True,False,False,True,change_to_right,1.0,2.9635531902313232,373
change_to_right,False,True,True,False,True,True,False,False,True,cruise,0.21878165865639254,3.993502378463745,373
change_to_right,False,True,True,False,True,True,False,False,True,keep,0.0009989999999999999,4.0571043491363525,373
change_to_right,False,True,True,False,True,True,False,False,True,swerve_left,0.001004703046781545,4.011035680770874,373
change_to_right,False,True,True,False,True,True,False,False,True,swerve_right,0.0011323641295041124,4.0171284675598145,373
keep,False,True,True,False,True,True,False,False,True,change_to_left,0.8762118243545645,4.002667427062988,374
keep,False,True,True,False,True,True,False,False,True,change_to_right,0.8805874248598851,4.028957843780518,374
keep,False,True,True,False,True,True,False,False,True,cruise,0.21878446038335064,3.9660427570343018,374
keep,False,True,True,False,True,True,False,False,True,keep,1.0,3.0116543769836426,374
keep,False,True,True,False,True,True,False,False,True,swerve_left,0.0010047030417476152,3.979224443435669,374
keep,False,True,True,False,True,True,False,False,True,swerve_right,0.0011326605084351412,4.018450021743774,374
change_to_right,False,True,True,False,True,True,True,False,True,change_to_left,0.876212571264529,3.9851200580596924,375
change_to_right,False,True,True,False,True,True,True,False,True,change_to_right,1.0,2.973259210586548,375
change_to_right,False,True,True,False,True,True,True,False,True,cruise,0.2180877589238186,3.995260000228882,375
change_to_right,False,True,True,False,True,True,True,False,True,keep,0.000999,4.052943229675293,375
change_to_right,False,True,True,False,True,True,True,False,True,swerve_left,0.001004703046781545,3.998812437057495,375
change_to_right,False,True,True,False,True,True,True,False,True,swerve_right,0.0011323641295041124,4.003726243972778,375
keep,False,True,True,False,True,True,True,False,True,change_to_left,0.8762125724223541,3.964388608932495,376
keep,False,True,True,False,True,True,True,False,True,change_to_right,0.883848345282697,3.9723780155181885,376
keep,False,True,True,False,True,True,True,False,True,cruise,0.21808849977689232,3.96745228767395,376
keep,False,True,True,False,True,True,True,False,True,keep,1.0,3.029641628265381,376
keep,False,True,True,False,True,True,True,False,True,swerve_left,0.001004703046781545,4.008286952972412,376
keep,False,True,True,False,True,True,True,False,True,swerve_right,0.0011323641295041124,3.993474245071411,376
change_to_right,False,True,True,True,False,False,False,False,True,change_to_left,0.8762083894161299,3.993812084197998,377
change_to_right,False,True,True,True,False,False,False,False,True,change_to_right,1.0,2.997290849685669,377
change_to_right,False,True,True,True,False,False,False,False,True,cruise,0.22124278630443972,4.048545837402344,377
change_to_right,False,True,True,True,False,False,False,False,True,keep,0.000999,4.072931289672852,377
change_to_right,False,True,True,True,False,False,False,False,True,swerve_left,0.001004703046781545,4.003912687301636,377
change_to_right,False,True,True,True,False,False,False,False,True,swerve_right,0.0011323641295041124,4.057250738143921,377
cruise,False,True,True,True,False,False,False,False,True,change_to_left,0.876212185658743,4.0000669956207275,378
cruise,False,True,True,True,False,False,False,False,True,change_to_right,0.8803842008584164,3.9981093406677246,378
cruise,False,True,True,True,False,False,False,False,True,cruise,1.0,2.9943997859954834,378
cruise,False,True,True,True,False,False,False,False,True,keep,0.000999,4.0316386222839355,378
cruise,False,True,True,True,False,False,False,False,True,swerve_left,0.001004703046781545,4.02009916305542,378
cruise,False,True,True,True,False,False,False,False,True,swerve_right,0.0011326605008226166,4.033846855163574,378
keep,False,True,True,True,False,False,False,False,True,change_to_left,0.8762087944701771,3.997384548187256,379
keep,False,True,True,True,False,False,False,False,True,change_to_right,0.8803822809585722,4.003994464874268,379
keep,False,True,True,True,False,False,False,False,True,cruise,0.22124304917574422,4.002553939819336,379
keep,False,True,True,True,False,False,False,False,True,keep,1.0,3.0555078983306885,379
keep,False,True,True,True,False,False,False,False,True,swerve_left,0.001004703046781545,3.995431661605835,379
keep,False,True,True,True,False,False,False,False,True,swerve_right,0.0011323641295041124,4.05736517906189,379
change_to_right,False,True,True,True,False,False,True,False,True,change_to_left,0.8762121944099561,4.0001208782196045,380
change_to_right,False,True,True,True,False,False,True,False,True,change_to_right,1.0,3.0163497924804688,380
change_to_right,False,True,True,True,False,False,True,False,True,cruise,0.22124401687437317,3.9640018939971924,380
change_to_right,False,True,True,True,False,False,True,False,True,keep,0.000999,4.0638813972473145,380
change_to_right,False,True,True,True,False,False,True,False,True,swerve_left,0.0010029823049813706,4.007175445556641,380
change_to_right,False,True,True,True,False,False,True,False,True,swerve_right,0.0011323641295041124,3.998034715652466,380
cruise,False,True,True,True,False,False,True,False,True,change_to_left,0.8762087715803814,3.987717628479004,381
cruise,False,True,True,True,False,False,True,False,True,change_to_right,0.8804266349831713,4.017188787460327,381
cruise,False,True,True,True,False,False,True,False,True,cruise,1.0,2.9659571647644043,381
cruise,False,True,True,True,False,False,True,False,True,keep,0.000999,4.025524139404297,381
cruise,False,True,True,True,False,False,True,False,True,swerve_left,0.0010029823049813706,4.009112119674683,381
cruise,False,True,True,True,False,False,True,False,True,swerve_right,0.0011323641295041124,4.010985612869263,381
keep,False,True,True,True,False,False,True,False,True,change_to_left,0.8762125671093897,4.031006336212158,382
keep,False,True,True,True,False,False,True,False,True,change_to_right,0.8804289152422959,4.036765098571777,382
keep,False,True,True,True,False,False,True,False,True,cruise,0.22124472235350573,3.9615330696105957,382
keep,False,True,True,True,False,False,True,False,True,keep,1.0,3.0243752002716064,382
keep,False,True,True,True,False,False,True,False,True,swerve_left,0.0010029823049813706,4.007198095321655,382
keep,False,True,True,True,False,False,True,False,True,swerve_right,0.0011323641295041124,4.009494304656982,382
change_to_right,False,True,True,True,False,True,False,False,True,change_to_left,0.8762122175466434,4.023301124572754,383
change_to_right,False,True,True,True,False,True,False,False,True,change_to_right,1.0,3.025879383087158,383
change_to_right,False,True,True,True,False,True,False,False,True,cruise,0.2212428935863845,4.026016712188721,383
change_to_right,False,True,True,True,False,True,False,False,True,keep,0.000999,4.0321738719940186,383
change_to_right,False,True,True,True,False,True,False,False,True,swerve_left,0.001004703046781545,4.062765598297119,383
change_to_right,False,True,True,True,False,True,False,False,True,swerve_right,0.0011323641295041124,4.086932182312012,383
cruise,False,True,True,True,False,True,False,False,True,change_to_left,0.876215236217793,3.9635252952575684,384
cruise,False,True,True,True,False,True,False,False,True,change_to_right,0.8805038018670237,3.9866576194763184,384
cruise,False,True,True,True,False,True,False,False,True,cruise,1.0,3.004380464553833,384
cruise,False,True,True,True,False,True,False,False,True,keep,0.0009989999999999999,4.021397590637207,384
cruise,False,True,True,True,False,True,False,False,True,swerve_left,0.001004703046781545,4.009686708450317,384
cruise,False,True,True,True,False,True,False,False,True,swerve_right,0.0011323641295041124,4.007755994796753,384
keep,False,True,True,True,False,True,False,False,True,change_to_left,0.876212194248247,4.00692081451416,385
keep,False,True,True,True,False,True,False,False,True,change_to_right,0.8805038071134701,3.968217372894287,385
keep,False,True,True,True,False,True,False,False,True,cruise,0.22124443713881015,3.953932523727417,385
keep,False,True,True,True,False,True,False,False,True,keep,1.0,3.028111696243286,385
keep,False,True,True,True,False,True,False,False,True,swerve_left,0.001004703046781545,4.022193670272827,385
keep,False,True,True,True,False,True,False,False,True,swerve_right,0.0011323641295041124,4.091724634170532,385
change_to_right,False,True,True,True,False,True,True,False,True,change_to_left,0.8762073143206687,4.011578798294067,386
change_to_right,False,True,True,True,False,True,True,False,True,change_to_right,1.0,2.9687132835388184,386
change_to_right,False,True,True,True,False,True,True,False,True,cruise,0.2233323903275607,3.987241744995117,386
